,rolling_1yr_return,rolling_1yr_volatility,rolling_30d_volatility,latest_close_price,avg_30d_volume
CNC,0.23670311254579923,0.42121083107022833,0.5834013322423615,35.11000061035156,6617103.333333333
KVUE,-0.22401230624477675,0.3003200587299232,0.12943900497410937,17.139999389648438,25472576.666666668
BA,-0.10658198145585063,0.25918733153696616,0.3663867422493096,208.22000122070312,7153366.666666667
BLDR,-0.42019640294696115,0.3902482015157407,0.38241379792485136,79.12000274658203,2402683.3333333335
AME,0.2179204369506862,0.18146430046652387,0.22824593437119617,218.2899932861328,1418260.0
NEE,0.32429191664309354,0.1689409207479752,0.14889888082132707,93.1500015258789,10465543.333333334
VRSK,-0.3749045690489249,0.2631574289133261,0.2758330244655627,185.0800018310547,1994296.6666666667
UNH,0.0071472739281361886,0.34984086617495885,0.2247635958652844,277.260009765625,8626623.333333334
NSC,0.034357265316617536,0.14464321540027889,0.16735046362985456,288.0,1439293.3333333333
DRI,-0.02485694593768295,0.2136525726209157,0.2563422349555193,196.3300018310547,1527330.0
FIX,1.0614629035066172,0.4907339996876801,0.588587433788302,1417.18994140625,469193.3333333333
AMP,-0.1591473717002112,0.21190003833772736,0.16181593869721148,433.94000244140625,691630.0
FTNT,-0.2126502669378273,0.3378154796047069,0.25819378229996454,82.52999877929688,6295820.0
FTV,0.09225217597334923,0.22661043583023924,0.2066835412434171,56.08000183105469,3218923.3333333335
BSX,-0.40814019167074833,0.26726253338972955,0.32320201131227855,62.81999969482422,14910553.333333334
ABBV,0.11434690895282218,0.20729525284679315,0.2303627071333993,208.83999633789062,7105293.333333333
NRG,-0.016763581696520702,0.375388693903646,0.43536146038256424,152.69000244140625,3142253.3333333335
MO,0.15618088923484752,0.1801412308111578,0.17351237604567427,65.76000213623047,9809160.0
NVDA,0.02259063049677068,0.28530825488643785,0.3024607057669206,177.38999938964844,192887940.0
XEL,0.13689096947167556,0.14829691329011865,0.15551594971995908,80.73999786376953,4513343.333333333
FSLR,0.053960714465680626,0.44269572425629367,0.33568593406063685,195.32000732421875,2297090.0
KEY,0.13766894882248093,0.20517635566252773,0.1940586619042042,20.469999313354492,17541446.666666668
CMS,0.10404121155523716,0.12686317445431405,0.15771222639132168,78.58000183105469,2949033.3333333335
INSM,0.5625781379931822,0.38601312522069525,0.46878466493291987,162.42999267578125,2541820.0
JKHY,-0.09752952793086223,0.2051967026893897,0.191478508789535,157.47999572753906,1009273.3333333334
COST,0.08948836759520784,0.15384764492866287,0.1369861823349534,1014.9600219726562,1828773.3333333333
DECK,-0.15866496497758553,0.40328293005625204,0.3378808700992832,98.30999755859375,2255113.3333333335
SPG,0.1698728074246334,0.15688345587535632,0.20319684361363768,188.6699981689453,1757693.3333333333
KIM,0.07461362042639519,0.15283269255470266,0.13750145876460038,22.600000381469727,6329050.0
EQR,-0.07464801947480715,0.16924200002282522,0.15828871923182228,60.27000045776367,2514783.3333333335
ECL,-0.019793878798868403,0.169503064210882,0.21009116636948558,264.2799987792969,1596583.3333333333
UDR,-0.12224523205432869,0.16590122868799828,0.15371398215760465,34.63999938964844,3453603.3333333335
SWKS,-0.20291149946922205,0.29864538761533754,0.2656387201667503,55.189998626708984,3277953.3333333335
RVTY,-0.1409246688657536,0.3089260532298276,0.3167034413983685,88.94000244140625,1089346.6666666667
PANW,-0.1970777621714307,0.2827078461448582,0.3484475373609168,163.2100067138672,9797160.0
CVS,0.23064875279747166,0.25022289322485725,0.18545256390739642,73.48999786376953,7864943.333333333
IBKR,0.03790724876083318,0.3145204806216351,0.33006678711088455,67.73999786376953,4715950.0
COHR,1.5779908651446988,0.6216230043037958,0.7807525793845629,258.1600036621094,9108356.666666666
EA,0.3463120057512581,0.2007960386978703,0.059278741269962486,203.60000610351562,2377213.3333333335
TSLA,0.14089096729503559,0.35462647493797456,0.3611021485557823,360.5899963378906,61862030.0
HWM,0.22996613763339635,0.2459966493935082,0.31214884752902927,232.67999267578125,2395483.3333333335
MS,0.18106701531063352,0.21997252407096154,0.2392700053422633,165.80999755859375,7386123.333333333
ROK,0.029357357287062458,0.2281239229406368,0.24029499272713895,365.0199890136719,1017496.6666666666
CPAY,-0.1266263715056114,0.3057611461697228,0.2777458372074103,293.3399963378906,688700.0
ADBE,-0.34476990729978774,0.2592447026047736,0.3197830062205493,242.9199981689453,6163103.333333333
COR,0.12446659911232705,0.22014311822006863,0.2309086637700482,324.79998779296875,1402436.6666666667
HPQ,-0.2108902351624259,0.27481468196612235,0.22939168577256508,19.510000228881836,20732050.0
BXP,-0.25456880718628694,0.24395820567869908,0.25651865083232406,51.779998779296875,3001203.3333333335
CFG,0.2631416987518347,0.22584768929616358,0.22421343476504196,60.9900016784668,5192806.666666667
DIS,-0.19927840075050973,0.20304259711455425,0.15620622119895908,96.61000061035156,11252793.333333334
CEG,-0.16349841977534008,0.3956528133804883,0.4727186691601315,272.82000732421875,3282120.0
TEL,0.011519258278920086,0.25658131112248406,0.31184939728743555,209.07000732421875,2241716.6666666665
PWR,0.33044417920297153,0.28678000795767244,0.3252520955607505,560.6300048828125,1181103.3333333333
TXN,0.07748001798077997,0.26384747693825794,0.2660579841765049,194.8699951171875,6562266.666666667
RMD,-0.18006657747090027,0.1965081156564817,0.1830108386968255,224.08999633789062,1009443.3333333334
EOG,0.22799566683496564,0.20861637651554976,0.24127826764692228,142.63999938964844,5865893.333333333
GDDY,-0.5079231332875487,0.32147746948523576,0.36574586389062214,81.66999816894531,2666676.6666666665
FIS,-0.4233768285094994,0.24223230015933506,0.21259828694323693,46.290000915527344,6004566.666666667
XYZ,-0.25959870744408375,0.40231021881410506,0.3969772135758802,59.779998779296875,9614870.0
MDLZ,-0.16344750163414223,0.18847839209680653,0.20458276791564464,57.540000915527344,10426130.0
AMT,-0.2301438947038238,0.1990444399752735,0.21510163316946326,173.72999572753906,3323656.6666666665
TPR,0.3163332192491095,0.3377159198147644,0.29389016207752466,141.1999969482422,2060506.6666666667
AOS,-0.09335676238761803,0.19407117538839982,0.22756051634061708,64.3499984741211,1411230.0
DHR,-0.06496317294580078,0.2305843810856214,0.25710061554151153,191.1199951171875,3944110.0
VTRS,0.47373596326635314,0.27033565352509525,0.2250972843690472,13.4399995803833,11131993.333333334
WMB,0.27532675979194887,0.18007435432147484,0.15119050464410264,72.0,6536543.333333333
EL,-0.227174725004472,0.40227792125239226,0.5308425343459134,69.12000274658203,5289036.666666667
MPC,0.4310418681824144,0.25836800658659653,0.3183839965314628,241.72999572753906,2976240.0
MKC,-0.3079000692006215,0.2400585490348529,0.33142662059037414,48.849998474121094,4174506.6666666665
APH,0.22527479228766745,0.35158634111488274,0.3949931872909278,128.0,9415840.0
GEN,-0.3741844217935577,0.23981575570293465,0.2820547388486382,18.889999389648438,7292963.333333333
URI,-0.17222861428713,0.2998189318453642,0.3255195810269444,732.0900268554688,621743.3333333334
AKAM,0.4613003095975232,0.3549538207469313,0.30139274144558914,118.0,4983616.666666667
ETN,-0.07366487853507764,0.26144257697257,0.3021991238968257,361.1000061035156,2628100.0
MOS,-0.2733202854642417,0.38857305755882054,0.6606875057287482,26.170000076293945,11623106.666666666
CAH,0.37333807560496757,0.267979206108358,0.2043823740830723,214.0500030517578,1793116.6666666667
PG,-0.08310752785401299,0.14788416192105458,0.15928036087583705,143.1199951171875,11079006.666666666
META,-0.19205086362227763,0.30425699035938064,0.39398395680570614,574.4600219726562,15341900.0
UAL,0.01207330113875682,0.3828749562323048,0.4859292661610303,92.20999908447266,8488046.666666666
EPAM,-0.19181210581202202,0.3845774395303075,0.2247061687057531,137.99000549316406,1311416.6666666667
REG,0.11524343827865224,0.13324577793884046,0.1145775893816561,76.9800033569336,1354516.6666666667
FISV,-0.5990862427661543,0.5088850052109232,0.256932851304199,56.15999984741211,6841280.0
POOL,-0.36618432212154073,0.2731828492492354,0.19818667987398406,202.92999267578125,803316.6666666666
CBOE,0.1791245500833516,0.1782791262960563,0.2517262264212812,289.95001220703125,901300.0
CRL,-0.01718189912381618,0.3626134291876556,0.4868789758548679,173.88999938964844,973356.6666666666
IQV,-0.1300898925556614,0.30381002495388254,0.28430887527174387,173.25999450683594,1916470.0
MU,2.2965251475387007,0.5409411666556962,0.675094819413717,366.239990234375,44310246.666666664
AIG,-0.042313850417686205,0.2041410946747819,0.18503962136868582,75.41999816894531,4238626.666666667
AES,0.0762357236512885,0.34568232934468934,0.05372165702013291,14.300000190734863,17353426.666666668
ELV,0.05781069482128687,0.29327932536732826,0.22291658954272459,300.739990234375,2156356.6666666665
IP,-0.35488523593825116,0.3420129776241544,0.42228269169184773,34.790000915527344,6717493.333333333
SHW,-0.05868928100492965,0.19355718108201247,0.24240543279701718,318.0,1750070.0
FE,0.26011928339277324,0.11821202408230821,0.13132885481576295,51.310001373291016,4309456.666666667
MMM,-0.03209358732429202,0.225737418441072,0.2540637327828537,144.47000122070312,3923443.3333333335
MRK,0.4640428803473484,0.22340694946179065,0.16357842678153342,120.87000274658203,10204606.666666666
SWK,-0.03910716078496712,0.3105026936870535,0.3149030104752227,68.63999938964844,1774030.0
F,0.04799683554201217,0.25913212543569275,0.2229180392986766,11.600000381469727,58978246.666666664
COIN,-0.5622223226505707,0.5856729363573054,0.6823616756651059,171.4600067138672,12798600.0
AMCR,-0.16932206813006379,0.25547417367859404,0.34014782122574866,39.93000030517578,6752896.666666667
BND,0.036270239539790694,0.03051940314365829,0.04767171925501636,73.58000183105469,9735516.666666666
DAL,0.22825968026302457,0.33380071590758187,0.3978016088677542,66.76000213623047,14205016.666666666
SBAC,-0.11252863698788829,0.2783255157472451,0.6031399185946922,204.0399932861328,1212876.6666666667
HRL,-0.22533822452125774,0.23910368253761188,0.17540293116550498,22.09000015258789,4639940.0
RCL,-0.21532764523729975,0.39407301538380435,0.4559966697538077,273.5899963378906,2654236.6666666665
CTVA,0.1724146990116011,0.20543158713111226,0.2168368691417136,85.45999908447266,4418946.666666667
WEC,0.10030129434267598,0.11930946912249606,0.15396899048729082,117.58000183105469,2021376.6666666667
ESS,-0.11185834858436361,0.18047968532423322,0.1487539833232789,247.33999633789062,513323.3333333333
FITB,0.12897132969936131,0.2220602241421118,0.25909994309180945,47.11000061035156,10589636.666666666
A,-0.03325672809137348,0.2259745989222107,0.2066464487644191,115.4800033569336,2563060.0
ES,0.07773681201686866,0.21869757472335188,0.2055492766770514,69.47000122070312,2783180.0
PPG,-0.09181505739397466,0.22580073180106597,0.3477315432200881,103.23999786376953,2213680.0
COP,0.4097040106747627,0.23345565094008888,0.22370916020250475,130.52000427246094,10899633.333333334
CMCSA,-0.08476812764701569,0.20716560556787478,0.23608645327254035,27.93000030517578,33953383.333333336
ABNB,-0.11577383690469556,0.25318937938622676,0.30142847426503444,124.94999694824219,4263626.666666667
NTAP,-0.0009502053037887537,0.2610421593594989,0.2465871581466677,103.3499984741211,2442020.0
PRU,-0.03530350061720933,0.19161947448118175,0.18861447315788676,97.58000183105469,2432273.3333333335
TSCO,-0.25208467199877904,0.21444307560724613,0.21581886729572813,43.81999969482422,5988776.666666667
DXCM,-0.3008202863882219,0.33779937275401417,0.2671135697470459,62.220001220703125,4000936.6666666665
ICE,-0.10836842811309944,0.19290947827901045,0.2154100475487847,162.97999572753906,3582363.3333333335
ULTA,0.04357705002322532,0.3007195393204149,0.4794256434766608,537.3900146484375,808060.0
PDD,-0.1484170084811559,0.24745338985616927,0.2732926117073468,100.87000274658203,7613803.333333333
EXPE,0.20952740139372117,0.41464510977404323,0.4815887250555014,225.3000030517578,2588036.6666666665
BKNG,-0.250893041278466,0.2678666717208248,0.35476566656052416,167.77239990234375,10813801.666666666
TEAM,-0.6635960546033135,0.4217598387989934,0.45681588935193546,68.29000091552734,6578030.0
SYY,-0.09468041448451703,0.24434910252665137,0.46380627579617284,71.16000366210938,4565226.666666667
CME,0.12804592949366,0.15891860763649138,0.18976199327917836,305.1099853515625,2348020.0
NUE,0.19552131924391003,0.2404087995713656,0.22113381673748198,172.4600067138672,1510040.0
TIPS,-0.9711538448622561,4.3060445418320885,3.0316780805897183,0.0006000000284984708,6147653.333333333
EVRG,0.21913883334138018,0.12507382423225746,0.13910217908522685,82.83999633789062,2127993.3333333335
LRCX,1.2637617368224014,0.4387158662001653,0.5722852358876036,218.44000244140625,10756083.333333334
TER,2.4418790848841687,0.5369063658892562,0.6499552637210548,309.6099853515625,3320693.3333333335
GILD,0.22559035187265897,0.22609191136339146,0.18316652574229558,139.7100067138672,6582383.333333333
EQIX,0.27033739304966087,0.19872283200055083,0.14038680348214302,1000.3699951171875,656293.3333333334
GPN,-0.2462287473380581,0.33675175827298115,0.35564936446974604,64.05000305175781,3914293.3333333335
SNPS,-0.34178369172654266,0.516993195713264,0.3066511963091479,395.95001220703125,2215186.6666666665
AJG,-0.30402405614232075,0.2407340091358747,0.26328667848562987,217.61000061035156,2287553.3333333335
ARKK,-0.1071754559032626,0.3046757447149647,0.3644645694540766,68.55999755859375,11678533.333333334
HOLX,0.1375940079079534,0.13534002974201292,0.02171908858736463,75.6500015258789,3041866.6666666665
GEV,0.39646965341262685,0.40380293596238714,0.4377114812172602,898.5700073242188,2567843.3333333335
INCY,0.3665242802774491,0.28181726318677186,0.22563436196420594,95.93000030517578,1671026.6666666667
ISRG,-0.0883111751723561,0.2543565881167445,0.20126128210468985,452.07000732421875,1675533.3333333333
ATO,0.22484488095275768,0.12461222403897773,0.12236283110883132,188.97000122070312,1141890.0
HUM,-0.24375417161831736,0.42659729392030704,0.279017112323696,177.8300018310547,1632536.6666666667
EIX,0.42937037212429474,0.20599472735142949,0.19362990633415084,73.45999908447266,3563836.6666666665
OKE,0.1290385612107896,0.2057207706295996,0.20027907769594006,88.30000305175781,5645970.0
FDX,0.5102631922054925,0.21706076514022887,0.23649406268787337,361.6300048828125,1994933.3333333333
TAP,-0.11341082603124308,0.22698427194993726,0.23709826743510726,44.040000915527344,2948803.3333333335
MNST,0.19304323983887217,0.19526048713516722,0.18268521591591858,72.37000274658203,6167213.333333333
WSM,-0.001835521763101755,0.2804287278076222,0.24719700139647158,180.1699981689453,1370163.3333333333
TRI,-0.5498346997665202,0.3480339173262454,0.35188662489406314,90.19000244140625,3122266.6666666665
NEM,0.7489602476966801,0.39436065551223537,0.4067161450577529,114.05000305175781,11667363.333333334
FER,0.2576346723448457,0.19332342741211775,0.2605954609256969,66.47000122070312,1358306.6666666667
BEN,-0.01684578737112885,0.22163313408578691,0.29649435212917363,23.399999618530273,5214783.333333333
MRSH,-0.16214517947090246,0.1954620114703617,0.2214053002376019,174.61000061035156,3211686.6666666665
LYV,0.017574823496103065,0.26184312017833883,0.3407309678252943,155.75,3303073.3333333335
BG,0.7117738287580144,0.26022590341793084,0.24917717216077684,129.4199981689453,1953320.0
CIEN,4.053724802223443,0.5750865172893603,0.8694937278140819,447.760009765625,3262256.6666666665
FAST,-0.01530466997530644,0.2011334070823977,0.18589957159121834,46.29999923706055,8007090.0
AMAT,0.8880415867455229,0.403918942156465,0.4714950706226867,348.4700012207031,6968840.0
EXR,-0.08134308344509389,0.21807280052239428,0.20506797548286362,133.86000061035156,1266073.3333333333
T,0.03466856161006482,0.17921350250334983,0.1929578527497046,28.329999923706055,42890060.0
CRH,0.049356245014452016,0.26032904430456116,0.30015284274706183,104.62999725341797,5816046.666666667
VRSN,-0.14197107632143624,0.23262347946530645,0.20702394714134534,259.8500061035156,800126.6666666666
VTI,0.041158210301638354,0.10605393461661931,0.15842661440321912,323.760009765625,6273173.333333333
NVR,-0.1449762815242005,0.20395931354770763,0.19576244493478118,6663.14013671875,25766.666666666668
PGR,-0.16895948153489582,0.18663909358864395,0.17897233414656988,195.25,3093226.6666666665
BBY,-0.003506527015369021,0.2806974867996013,0.2513725213162675,64.5,5477710.0
FOX,0.025001525349083176,0.2327885203776814,0.1435061301967049,52.869998931884766,2115666.6666666665
CARR,-0.3042970442999159,0.2730525186655059,0.32442463011393075,55.709999084472656,6497976.666666667
ERIE,-0.2918503853838157,0.2468280094740721,0.26283895927953943,249.50999450683594,258780.0
MAR,0.19740207784012598,0.22461706403565737,0.22554210355984458,331.92999267578125,1640923.3333333333
PCG,0.27175344036298066,0.22202063705071767,0.2074578171258642,17.770000457763672,22158376.666666668
ZBH,-0.06096605193596227,0.25381166483557305,0.2180496415559452,90.88999938964844,2021873.3333333333
LLY,0.15736529928287113,0.33050670859415626,0.28929428577211586,935.5800170898438,3046846.6666666665
UNP,0.10782694724893771,0.16027524512074856,0.1682473498821652,244.7100067138672,2962726.6666666665
ADM,0.36688072366222846,0.22418598166920217,0.28043259225906614,73.83000183105469,4172956.6666666665
CAG,-0.13271811564982627,0.23358929233685335,0.31590089703609897,15.720000267028809,15791580.0
VNQ,0.012815816970436877,0.11056963594206859,0.13948102044773814,90.2300033569336,4413843.333333333
CSCO,0.1698297737813017,0.22805729554254514,0.24229141063462148,79.0199966430664,23786680.0
ORCL,-0.4002054635600416,0.547869823513456,0.4255335145503021,146.3800048828125,27435543.333333332
DOW,0.6905923784592343,0.38812969922446566,0.43927474400745,41.400001525878906,15488763.333333334
BAC,0.03601377865317179,0.18449552131504263,0.19433992612464362,49.380001068115234,44755083.333333336
VLO,0.754959089452472,0.2799688127777876,0.3591806372262161,244.08999633789062,4378783.333333333
HLT,0.11614490333842609,0.186945481881219,0.2239043971069394,304.95001220703125,1822953.3333333333
TDY,0.1209591618171082,0.20966998875471532,0.2425229103524332,623.1300048828125,308936.6666666667
FOXA,0.044273403454521576,0.23700659190664417,0.1542964865610025,58.619998931884766,4218626.666666667
GPC,-0.20701034100960847,0.24148768193386705,0.25672102123264234,103.47000122070312,2145020.0
BIIB,0.3483880062116449,0.27852740625819533,0.26836458589473516,177.33999633789062,1012136.6666666666
CMI,0.5066412313095128,0.26838651655815027,0.311764269922541,549.6799926757812,893150.0
GS,0.20243402791950693,0.2345003027213425,0.27564184458315044,863.0399780273438,2418153.3333333335
ZBRA,-0.39575204842957523,0.3528065672574033,0.2944364528271811,202.83999633789062,767913.3333333334
PCAR,0.19069434371703853,0.21080705704797184,0.21495485380343765,118.31999969482422,2944340.0
VICI,-0.13229449009802052,0.13831424803881306,0.19776830706106846,27.65999984741211,9726003.333333334
DLR,0.04377006447543286,0.1944122211567494,0.20254679972354633,181.69000244140625,1940166.6666666667
DOV,0.11003007438063084,0.2038442166371891,0.24480750040320984,205.3800048828125,1170770.0
ANET,0.10850543978239258,0.43796841536286163,0.5309522527414732,126.68000030517578,6813746.666666667
PNR,-0.16346968170407505,0.21780466200504553,0.228615210858342,85.81999969482422,1530090.0
AVY,-0.02000847134441741,0.19742014641080927,0.22184407055414965,171.47000122070312,658410.0
BKR,0.3293715150542935,0.25352430091502476,0.3360356772764052,60.380001068115234,10334483.333333334
PFE,0.18198531943370755,0.2143449224264464,0.18627732501685662,28.31999969482422,40504336.666666664
TRGP,0.501972140213824,0.22304636358111135,0.1963499110048063,244.38999938964844,1638676.6666666667
WY,-0.05253933187682314,0.21574908457284644,0.22690388382157228,24.43000030517578,5871650.0
ZTS,-0.21866925071129628,0.23330640893859006,0.24905093810050133,117.94000244140625,4081496.6666666665
MCHP,-0.03131163566428308,0.3562830721106354,0.3766752238455935,65.5999984741211,8640960.0
ODFL,0.19122366178688388,0.3358359321195814,0.39633098652610543,198.0,2243703.3333333335
MTB,0.10906493487878799,0.1837991272063574,0.19886360046680826,210.16000366210938,1273110.0
FICO,-0.28890977222017067,0.4172977148725608,0.6211860672131464,1089.760009765625,363313.3333333333
VTR,0.27755237391586096,0.15023012425381257,0.1663489775023361,83.2699966430664,3073703.3333333335
LYB,0.32577021495589853,0.38405123371926353,0.5282041390791526,79.5999984741211,9824473.333333334
TYL,-0.3925349792767193,0.3166959186790005,0.24679789183414005,338.0299987792969,581570.0
WTW,-0.07002841882562594,0.21540640383290252,0.16994427822537223,288.6400146484375,621140.0
EXE,0.08568010688197414,0.27143835409835365,0.27848160474998335,103.88999938964844,4188326.6666666665
ROL,-0.0632443726119647,0.20208747369381902,0.1834862344781261,53.93000030517578,3095863.3333333335
TTWO,-0.11070080036846497,0.24895562580259,0.21813238321961484,199.8699951171875,1972140.0
TGT,0.1743979578614019,0.2430910702717345,0.16229596523163656,120.44999694824219,6456736.666666667
NOC,0.246862601867603,0.2014845693600285,0.1999958502993914,702.5,834573.3333333334
JPM,-0.004193989958851341,0.1842799625680776,0.1810529780368464,294.6000061035156,11003760.0
DOC,-0.016149204069424994,0.20123234494703235,0.20858941605216874,16.520000457763672,8288583.333333333
PSKY,-0.261952645078226,0.6420671559268206,0.392327368196531,9.520000457763672,16320826.666666666
SMCI,-0.573710321406621,0.6425737052555089,1.1220209819049336,23.219999313354492,40310816.666666664
MTD,-0.003204177928160634,0.22181589514603106,0.29019425286105266,1259.93994140625,173413.33333333334
MET,-0.07981224199356085,0.2018888512905735,0.1882112264260463,70.72000122070312,4171830.0
AWK,0.00321037763907861,0.1856151213551097,0.2034278603559435,138.13999938964844,1883963.3333333333
RL,0.17666312929199024,0.2565796999385453,0.32734785667848226,348.0199890136719,646840.0
QCOM,-0.18563040263249264,0.2757051607115891,0.17217845826498102,126.80000305175781,12044756.666666666
GLW,1.6970398619497167,0.43441271651618374,0.6699801798762883,147.9199981689453,13861460.0
WMT,0.29886214879517525,0.1920979410549753,0.1714585786650334,125.79000091552734,21163936.666666668
AZO,-0.11001826337611953,0.21275241487289728,0.21656507284087909,3400.5400390625,144323.33333333334
LDOS,-0.020377530673590716,0.2554000898933308,0.2060312149699265,158.82000732421875,1220240.0
ORLY,-0.06389520027823925,0.17511905690346544,0.18724195966828475,91.41999816894531,6123010.0
DELL,0.33940584710547395,0.44517745826249405,0.42072922161727555,174.3699951171875,10154326.666666666
CSGP,-0.5702914893149087,0.3348928693907999,0.2864730887231053,39.95000076293945,6444396.666666667
FDS,-0.4507305635464611,0.33812751469530145,0.3378485935667971,227.67999267578125,1047430.0
CHD,-0.035687005662252136,0.18344909019333386,0.1425473911137246,92.8499984741211,2039853.3333333333
