Date,VOO,QQQ,VTI,VXUS,VGT,ARKK,VNQ,VWO,AAPL,NVDA,BND,SGOV,TLT,TIPS
2016-05-01,160.06565856933594,98.49726867675781,89.63640594482422,33.8985595703125,95.30775451660156,17.41872215270996,55.03538131713867,26.09349250793457,21.23027992248535,0.8697786331176758,61.95585632324219,,98.23991394042969,0.0010000000474974513
2016-05-02,161.343017578125,99.42893981933594,90.33301544189453,34.12016296386719,95.86457061767578,17.529438018798828,55.889522552490234,26.02625846862793,21.20762825012207,0.8812842965126038,61.846614837646484,,97.25077819824219,0.0010000000474974513
2016-05-03,159.9641571044922,98.50660705566406,89.42398071289062,33.43317794799805,94.9974136352539,17.27110481262207,55.97696304321289,25.301639556884766,21.556411743164062,0.8707579374313354,62.01866912841797,,98.47577667236328,0.0010000000474974513
2016-05-04,159.02520751953125,97.87305450439453,88.89727783203125,33.04906463623047,94.57752227783203,16.800580978393555,56.77730941772461,24.943073272705078,21.332195281982422,0.8509291410446167,62.041114807128906,,99.01595306396484,0.0010000000474974513
2016-05-05,159.00823974609375,97.8450927734375,88.8632583618164,33.004737854003906,94.58663940429688,16.754451751708984,56.9387321472168,24.943073272705078,21.245607376098633,0.8560701012611389,62.15337371826172,,99.67787170410156,0.0010000000474974513
2016-05-06,159.5834503173828,98.36683654785156,89.1861343383789,33.0933837890625,95.18910217285156,16.551477432250977,57.56418991088867,25.002830505371094,21.12712287902832,0.8648829460144043,62.12346267700195,,99.25182342529297,0.0010000000474974513
2016-05-07,159.5834503173828,98.36683654785156,89.1861343383789,33.0933837890625,95.18910217285156,16.551477432250977,57.56418991088867,25.002830505371094,21.12712287902832,0.8648829460144043,62.12346267700195,,99.25182342529297,0.0010000000474974513
2016-05-08,159.5834503173828,98.36683654785156,89.1861343383789,33.0933837890625,95.18910217285156,16.551477432250977,57.56418991088867,25.002830505371094,21.12712287902832,0.8648829460144043,62.12346267700195,,99.25182342529297,0.0010000000474974513
2016-05-09,159.75271606445312,98.64632415771484,89.27957153320312,32.91610336303711,95.28038787841797,16.883615493774414,58.19640350341797,24.621854782104492,21.143064498901367,0.8636587858200073,62.168331146240234,,99.56376647949219,0.0010000000474974513
2016-05-10,161.732177734375,99.99727630615234,90.34150695800781,33.45534896850586,96.53094482421875,17.014625549316406,58.18967819213867,25.114885330200195,21.286624908447266,0.8803051710128784,62.168331146240234,,99.57133483886719,0.0010000000474974513
2016-05-11,160.21795654296875,99.09355163574219,89.51744842529297,33.23373794555664,95.91023254394531,16.890995025634766,56.945430755615234,25.040185928344727,21.079273223876953,0.8827532529830933,62.18330383300781,,100.13435363769531,9.999999747378752e-05
2016-05-12,160.31101989746094,98.6556625366211,89.48345184326172,33.23373794555664,95.41731262207031,16.559782028198242,57.274986267089844,24.995359420776367,20.584814071655273,0.8707579374313354,62.1908073425293,,99.67787170410156,9.999999747378752e-05
2016-05-13,158.83065795898438,98.29232025146484,88.71036529541016,32.78312683105469,95.18910217285156,16.708322525024414,56.763858795166016,24.547149658203125,20.625837326049805,1.0031949281692505,62.25811004638672,,100.6441421508789,9.999999747378752e-05
2016-05-14,158.83065795898438,98.29232025146484,88.71036529541016,32.78312683105469,95.18910217285156,16.708322525024414,56.763858795166016,24.547149658203125,20.625837326049805,1.0031949281692505,62.25811004638672,,100.6441421508789,9.999999747378752e-05
2016-05-15,158.83065795898438,98.29232025146484,88.71036529541016,32.78312683105469,95.18910217285156,16.708322525024414,56.763858795166016,24.547149658203125,20.625837326049805,1.0031949281692505,62.25811004638672,,100.6441421508789,9.999999747378752e-05
2016-05-16,160.41259765625,99.5221176147461,89.5938949584961,33.263282775878906,96.42137145996094,16.865161895751953,57.301902770996094,24.831016540527344,21.391435623168945,1.0328166484832764,62.12346267700195,,99.77678680419922,9.999999747378752e-05
2016-05-17,158.99984741210938,98.27366638183594,88.78682708740234,33.01212692260742,95.42643737792969,16.745223999023438,56.239261627197266,24.7264347076416,21.30257225036621,1.0350197553634644,62.07855224609375,,99.94416809082031,9.999999747378752e-05
2016-05-18,158.97442626953125,98.6277084350586,88.77833557128906,32.960411071777344,95.9649887084961,16.865161895751953,55.35820007324219,24.53220558166504,21.54637908935547,1.061457633972168,61.78676986694336,,98.5213623046875,9.999999747378752e-05
2016-05-19,158.4584503173828,98.11527252197266,88.4300308227539,32.70926284790039,95.44469451904297,16.57823371887207,54.73945617675781,24.233396530151367,21.464353561401367,1.066109538078308,61.85408401489258,,98.94745635986328,9.999999747378752e-05
2016-05-20,159.44818115234375,99.196044921875,89.1096420288086,32.975196838378906,96.65872192382812,16.79135513305664,55.17660140991211,24.502328872680664,21.696762084960938,1.0852036476135254,61.85408401489258,,99.0235366821289,9.999999747378752e-05
2016-05-21,159.44818115234375,99.196044921875,89.1096420288086,32.975196838378906,96.65872192382812,16.79135513305664,55.17660140991211,24.502328872680664,21.696762084960938,1.0852036476135254,61.85408401489258,,99.0235366821289,9.999999747378752e-05
2016-05-22,159.44818115234375,99.196044921875,89.1096420288086,32.975196838378906,96.65872192382812,16.79135513305664,55.17660140991211,24.502328872680664,21.696762084960938,1.0852036476135254,61.85408401489258,,99.0235366821289,9.999999747378752e-05
2016-05-23,159.23667907714844,99.06560516357422,88.99921417236328,32.85700988769531,96.64048767089844,16.953731536865234,55.183349609375,24.450037002563477,21.97247886657715,1.086917519569397,61.86903762817383,,99.24421691894531,9.999999747378752e-05
2016-05-24,161.2584686279297,101.05007934570312,90.18859100341797,33.300228118896484,98.69429779052734,17.45562744140625,55.869346618652344,24.741365432739258,22.30742835998535,1.1133018732070923,61.83911895751953,,98.80287170410156,9.999999747378752e-05
2016-05-25,162.35809326171875,101.77680969238281,90.84276580810547,33.64739990234375,99.37895202636719,17.612472534179688,55.869346618652344,25.02524757385254,22.69935417175293,1.1086386442184448,61.81666946411133,,98.43011474609375,9.999999747378752e-05
2016-05-26,162.4342803955078,102.07490539550781,90.8257827758789,33.728675842285156,99.65278625488281,17.732406616210938,55.97696304321289,25.18958854675293,22.879358291625977,1.1204195022583008,61.921417236328125,,98.9398422241211,9.999999747378752e-05
2016-05-27,163.06871032714844,102.60597229003906,91.23353576660156,33.654788970947266,100.23699188232422,17.79698944091797,56.27960205078125,25.182117462158203,22.865684509277344,1.1265552043914795,61.898983001708984,,98.79529571533203,9.999999747378752e-05
2016-05-28,163.06871032714844,102.60597229003906,91.23353576660156,33.654788970947266,100.23699188232422,17.79698944091797,56.27960205078125,25.182117462158203,22.865684509277344,1.1265552043914795,61.898983001708984,,98.79529571533203,9.999999747378752e-05
2016-05-29,163.06871032714844,102.60597229003906,91.23353576660156,33.654788970947266,100.23699188232422,17.79698944091797,56.27960205078125,25.182117462158203,22.865684509277344,1.1265552043914795,61.898983001708984,,98.79529571533203,9.999999747378752e-05
2016-05-30,163.06871032714844,102.60597229003906,91.23353576660156,33.654788970947266,100.23699188232422,17.79698944091797,56.27960205078125,25.182117462158203,22.865684509277344,1.1265552043914795,61.898983001708984,,98.79529571533203,9.999999747378752e-05
2016-05-31,162.87417602539062,102.8016357421875,91.19105529785156,33.56614303588867,100.40130615234375,17.981508255004883,56.27287673950195,25.249351501464844,22.754039764404297,1.1466811895370483,61.951377868652344,,99.03115844726562,9.999999747378752e-05
2016-06-01,163.17868041992188,102.8109359741211,91.43743896484375,33.57354736328125,100.3465347290039,18.00918960571289,56.31996154785156,25.22694206237793,22.43503761291504,1.1488902568817139,61.97309112548828,,99.4329605102539,9.999999747378752e-06
2016-06-02,163.66929626464844,103.02522277832031,91.74327087402344,33.6400146484375,100.3465347290039,18.214006423950195,56.60914993286133,25.428634643554688,22.266422271728516,1.1569896936416626,62.09303665161133,,100.14956665039062,9.999999747378752e-06
2016-06-03,163.19561767578125,102.54077911376953,91.48839569091797,33.94289016723633,99.99966430664062,18.05531883239746,56.837825775146484,25.824554443359375,22.311992645263672,1.1407909393310547,62.482887268066406,,101.57530975341797,9.999999747378752e-06
2016-06-04,163.19561767578125,102.54077911376953,91.48839569091797,33.94289016723633,99.99966430664062,18.05531883239746,56.837825775146484,25.824554443359375,22.311992645263672,1.1407909393310547,62.482887268066406,,101.57530975341797,9.999999747378752e-06
2016-06-05,163.19561767578125,102.54077911376953,91.48839569091797,33.94289016723633,99.99966430664062,18.05531883239746,56.837825775146484,25.824554443359375,22.311992645263672,1.1407909393310547,62.482887268066406,,101.57530975341797,9.999999747378752e-06
2016-06-06,163.98233032226562,102.91343688964844,91.96416473388672,34.19403839111328,100.3739242553711,18.378231048583984,56.40067672729492,26.041194915771484,22.473766326904297,1.1349002122879028,62.38543701171875,,100.82049560546875,9.999999747378752e-06
2016-06-07,164.2783966064453,102.65254974365234,92.14256286621094,34.48213577270508,100.57472229003906,18.387453079223633,56.743675231933594,26.29517936706543,22.56491470336914,1.1371091604232788,62.39295959472656,,101.06451416015625,9.999999747378752e-06
2016-06-08,164.81982421875,102.82957458496094,92.46541595458984,34.607704162597656,100.90338134765625,18.378231048583984,57.10685348510742,26.511817932128906,22.544408798217773,1.133427381515503,62.467926025390625,,101.60581970214844,9.999999747378752e-06
2016-06-09,164.5659942626953,102.66190338134766,92.27848052978516,34.14971160888672,100.82120513916016,18.110673904418945,57.23463821411133,26.2130126953125,22.706186294555664,1.1628801822662354,62.52790451049805,,102.26148223876953,9.999999747378752e-06
2016-06-10,162.98411560058594,101.49728393554688,91.32697296142578,33.23373794555664,99.607177734375,18.082998275756836,56.965606689453125,25.548160552978516,22.51934242248535,1.1339184045791626,62.587860107421875,,102.75704956054688,9.999999747378752e-06
2016-06-11,162.98411560058594,101.49728393554688,91.32697296142578,33.23373794555664,99.607177734375,18.082998275756836,56.965606689453125,25.548160552978516,22.51934242248535,1.1339184045791626,62.587860107421875,,102.75704956054688,9.999999747378752e-06
2016-06-12,162.98411560058594,101.49728393554688,91.32697296142578,33.23373794555664,99.607177734375,18.082998275756836,56.965606689453125,25.548160552978516,22.51934242248535,1.1339184045791626,62.587860107421875,,102.75704956054688,9.999999747378752e-06
2016-06-13,161.75755310058594,100.6494369506836,90.57087707519531,32.76096725463867,98.70346069335938,17.815441131591797,56.979068756103516,25.22694206237793,22.179832458496094,1.1483992338180542,62.60289001464844,,103.21446228027344,9.999999747378752e-06
2016-06-14,161.40219116210938,100.6494369506836,90.40790557861328,32.36991500854492,98.80387878417969,17.75086212158203,56.831111907958984,25.153995513916016,22.20717430114746,1.1506083011627197,62.595394134521484,,103.13822937011719,9.999999747378752e-06
2016-06-15,161.1653289794922,100.36063385009766,90.3140640258789,32.62413024902344,98.63043975830078,17.898473739624023,57.36917495727539,25.387102127075195,22.134254455566406,1.1623896360397339,62.73784637451172,,103.53470611572266,9.999999747378752e-06
2016-06-16,161.68984985351562,100.65876007080078,90.57857513427734,32.59423065185547,98.81298828125,17.916929244995117,57.69198226928711,25.32695198059082,22.227685928344727,1.1670526266098022,62.8053092956543,,104.03787231445312,9.999999747378752e-06
2016-06-17,161.08924865722656,99.47891235351562,90.27991485595703,32.84098815917969,97.9093017578125,18.05531883239746,57.59782028198242,25.43975067138672,21.72182846069336,1.1466811895370483,62.71535110473633,,103.38984680175781,9.999999747378752e-06
2016-06-18,161.08924865722656,99.47891235351562,90.27991485595703,32.84098815917969,97.9093017578125,18.05531883239746,57.59782028198242,25.43975067138672,21.72182846069336,1.1466811895370483,62.71535110473633,,103.38984680175781,9.999999747378752e-06
2016-06-19,161.08924865722656,99.47891235351562,90.27991485595703,32.84098815917969,97.9093017578125,18.05531883239746,57.59782028198242,25.43975067138672,21.72182846069336,1.1466811895370483,62.71535110473633,,103.38984680175781,9.999999747378752e-06
2016-06-20,162.12130737304688,100.10482025146484,90.8943099975586,33.59621047973633,98.63043975830078,18.147579193115234,57.67854309082031,25.808223724365234,21.669422149658203,1.1672980785369873,62.57291793823242,,102.2843246459961,9.999999747378752e-06
2016-06-21,162.58294677734375,100.42240905761719,91.09053802490234,33.820526123046875,99.13409423828125,18.064546585083008,57.89840316772461,26.003747940063477,21.85399055480957,1.1601802110671997,62.49042510986328,,101.81163787841797,9.999999747378752e-06
2016-06-22,162.3108673095703,100.17952728271484,90.88575744628906,33.81305694580078,98.69449615478516,17.933534622192383,57.81016540527344,26.041343688964844,21.7719669342041,1.1591984033584595,62.51288986206055,,101.97938537597656,9.999999747378752e-06
2016-06-23,164.4107666015625,101.60881805419922,92.14012908935547,34.70285415649414,100.223876953125,18.101451873779297,58.10198211669922,26.688053131103516,21.897289276123047,1.1901237964630127,62.40045166015625,,100.81290435791016,9.999999747378752e-06
2016-06-24,158.41720581054688,97.42373657226562,88.7866439819336,32.01846694946289,95.87390899658203,17.492530822753906,57.586212158203125,25.17655372619629,21.282072067260742,1.12238347530365,62.75279235839844,,103.51942443847656,9.999999747378752e-06
2016-06-25,158.41720581054688,97.42373657226562,88.7866439819336,32.01846694946289,95.87390899658203,17.492530822753906,57.586212158203125,25.17655372619629,21.282072067260742,1.12238347530365,62.75279235839844,,103.51942443847656,9.999999747378752e-06
2016-06-26,158.41720581054688,97.42373657226562,88.7866439819336,32.01846694946289,95.87390899658203,17.492530822753906,57.586212158203125,25.17655372619629,21.282072067260742,1.12238347530365,62.75279235839844,,103.51942443847656,9.999999747378752e-06
2016-06-27,155.62017822265625,95.49005889892578,87.0202865600586,31.44270133972168,93.35550689697266,16.846710205078125,57.6269416809082,24.913362503051758,20.9721736907959,1.1103565692901611,63.0677490234375,,106.10394287109375,9.999999747378752e-06
2016-06-28,158.49371337890625,97.58256530761719,88.615966796875,32.22782897949219,95.26947021484375,17.250808715820312,58.84164810180664,25.62775230407715,21.325359344482422,1.1265552043914795,63.142704010009766,,106.32508850097656,9.999999747378752e-06
2016-06-29,161.2227020263672,99.31075286865234,90.2031021118164,32.8634147644043,96.85381317138672,17.677974700927734,59.55420684814453,26.229339599609375,21.509923934936523,1.1449631452560425,63.12017822265625,,105.50932312011719,9.999999747378752e-06
2016-06-30,163.39906311035156,100.45978546142578,91.44042205810547,33.25972366333008,98.07179260253906,17.79698944091797,60.17171859741211,26.49254035949707,21.783353805541992,1.153799057006836,63.202693939208984,,105.89814758300781,9.999999747378752e-06
2016-07-01,163.73912048339844,100.96421813964844,91.6196060180664,33.349449157714844,98.13591766357422,17.94552993774414,60.19207763671875,26.688053131103516,21.84943199157715,1.1452088356018066,63.37845230102539,,107.36846923828125,9.999999747378752e-06
2016-07-02,163.73912048339844,100.96421813964844,91.6196060180664,33.349449157714844,98.13591766357422,17.94552993774414,60.19207763671875,26.688053131103516,21.84943199157715,1.1452088356018066,63.37845230102539,,107.36846923828125,9.999999747378752e-06
2016-07-03,163.73912048339844,100.96421813964844,91.6196060180664,33.349449157714844,98.13591766357422,17.94552993774414,60.19207763671875,26.688053131103516,21.84943199157715,1.1452088356018066,63.37845230102539,,107.36846923828125,9.999999747378752e-06
2016-07-04,163.73912048339844,100.96421813964844,91.6196060180664,33.349449157714844,98.13591766357422,17.94552993774414,60.19207763671875,26.688053131103516,21.84943199157715,1.1452088356018066,63.37845230102539,,107.36846923828125,9.999999747378752e-06
2016-07-05,162.5914306640625,100.34768676757812,90.93695831298828,32.773704528808594,97.33916473388672,17.75823974609375,60.85710144042969,26.161659240722656,21.644365310668945,1.1621434688568115,63.596275329589844,,108.7127685546875,9.999999747378752e-06
2016-07-06,163.55209350585938,101.1697769165039,91.49161529541016,32.706398010253906,97.87031555175781,17.704730987548828,60.59244155883789,26.161659240722656,21.767404556274414,1.1695067882537842,63.7089729309082,,108.88844299316406,9.999999747378752e-06
2016-07-07,163.44154357910156,101.46866607666016,91.4489517211914,32.57179641723633,98.18169403076172,18.101451873779297,59.968143463134766,26.04886245727539,21.86082649230957,1.1999409198760986,63.603816986083984,,108.88079833984375,9.999999747378752e-06
2016-07-08,165.924072265625,103.03804016113281,92.87397003173828,33.132606506347656,99.95832061767578,18.479719161987305,60.93854522705078,26.627899169921875,22.029441833496094,1.248046636581421,63.76909255981445,,109.68274688720703,9.999999747378752e-06
2016-07-09,165.924072265625,103.03804016113281,92.87397003173828,33.132606506347656,99.95832061767578,18.479719161987305,60.93854522705078,26.627899169921875,22.029441833496094,1.248046636581421,63.76909255981445,,109.68274688720703,9.999999747378752e-06
2016-07-10,165.924072265625,103.03804016113281,92.87397003173828,33.132606506347656,99.95832061767578,18.479719161987305,60.93854522705078,26.627899169921875,22.029441833496094,1.248046636581421,63.76909255981445,,109.68274688720703,9.999999747378752e-06
2016-07-11,166.50210571289062,103.6265869140625,93.25794982910156,33.536380767822266,100.5718994140625,18.553524017333984,61.345706939697266,26.845977783203125,22.097797393798828,1.276762843132019,63.58123779296875,,108.72041320800781,9.999999747378752e-06
2016-07-12,167.67532348632812,104.14972686767578,94.03445434570312,33.9999885559082,101.57008361816406,18.876434326171875,61.33892059326172,27.259563446044922,22.198062896728516,1.2959067821502686,63.32589340209961,,106.93313598632812,9.999999747378752e-06
2016-07-13,167.61581420898438,103.89749145507812,93.9832534790039,33.99251174926758,101.49686431884766,18.89488983154297,61.67821502685547,27.214447021484375,22.072734832763672,1.295415997505188,63.43852233886719,,108.19336700439453,9.999999747378752e-06
2016-07-14,168.593505859375,104.60747528076172,94.43553161621094,34.28413391113281,102.22948455810547,18.71497917175293,61.12854766845703,27.590442657470703,22.510229110717773,1.308669924736023,63.34089660644531,,106.61992645263672,9.999999747378752e-06
2016-07-15,168.33840942382812,104.43932342529297,94.3331298828125,34.14207077026367,102.05548095703125,18.724206924438477,61.1489143371582,27.492679595947266,22.507946014404297,1.2934526205062866,63.13807678222656,,105.7033920288086,9.999999747378752e-06
2016-07-16,168.33840942382812,104.43932342529297,94.3331298828125,34.14207077026367,102.05548095703125,18.724206924438477,61.1489143371582,27.492679595947266,22.507946014404297,1.2934526205062866,63.13807678222656,,105.7033920288086,9.999999747378752e-06
2016-07-17,168.33840942382812,104.43932342529297,94.3331298828125,34.14207077026367,102.05548095703125,18.724206924438477,61.1489143371582,27.492679595947266,22.507946014404297,1.2934526205062866,63.13807678222656,,105.7033920288086,9.999999747378752e-06
2016-07-18,168.8230438232422,105.13059997558594,94.59764862060547,34.26170349121094,102.7697982788086,18.887508392333984,61.31177520751953,27.73331642150879,22.747201919555664,1.300079107284546,63.16056823730469,,105.60404968261719,9.999999747378752e-06
2016-07-19,168.63597106933594,104.74757385253906,94.409912109375,33.947635650634766,102.6141128540039,18.535070419311523,61.610347747802734,27.492679595947266,22.756317138671875,1.313578486442566,63.25822830200195,,106.19988250732422,9.999999747378752e-06
2016-07-20,169.31607055664062,105.97135162353516,94.91337585449219,34.21683120727539,104.00611114501953,18.835840225219727,61.61713790893555,27.63555335998535,22.776823043823242,1.3307585716247559,63.19068908691406,,105.61933135986328,9.999999747378752e-06
2016-07-21,168.67848205566406,105.72846221923828,94.53793334960938,34.18693923950195,103.39250946044922,18.802623748779297,61.739288330078125,27.56035804748535,22.656055450439453,1.3062154054641724,63.26578903198242,,105.83317565917969,9.999999747378752e-06
2016-07-22,169.46060180664062,106.16749572753906,94.99015808105469,34.23927688598633,103.97864532470703,18.576587677001953,62.282169342041016,27.740833282470703,22.480609893798828,1.3418039083480835,63.273311614990234,,106.01655578613281,9.999999747378752e-06
2016-07-23,169.46060180664062,106.16749572753906,94.99015808105469,34.23927688598633,103.97864532470703,18.576587677001953,62.282169342041016,27.740833282470703,22.480609893798828,1.3418039083480835,63.273311614990234,,106.01655578613281,9.999999747378752e-06
2016-07-24,169.46060180664062,106.16749572753906,94.99015808105469,34.23927688598633,103.97864532470703,18.576587677001953,62.282169342041016,27.740833282470703,22.480609893798828,1.3418039083480835,63.273311614990234,,106.01655578613281,9.999999747378752e-06
2016-07-25,169.05252075195312,106.1768569946289,94.74272155761719,34.12710189819336,103.95115661621094,18.567363739013672,62.166812896728516,27.515249252319336,22.179832458496094,1.3665924072265625,63.2357292175293,,105.94014739990234,0.0010000000474974513
2016-07-26,169.04403686523438,106.29829406738281,94.84512329101562,34.26918411254883,104.42736053466797,18.76572036743164,61.8614387512207,27.680673599243164,22.027162551879883,1.389909029006958,63.228206634521484,,106.10819244384766,0.0010000000474974513
2016-07-27,168.93353271484375,107.03632354736328,94.73418426513672,34.433692932128906,105.22410583496094,18.92902374267578,61.37962341308594,27.718273162841797,23.458114624023438,1.375918984413147,63.416019439697266,,107.4295654296875,0.0010000000474974513
2016-07-28,169.12054443359375,107.40994262695312,94.8536605834961,34.426212310791016,105.48052215576172,19.09786033630371,61.94966125488281,27.70322608947754,23.77484703063965,1.3788646459579468,63.37845230102539,,107.2309799194336,0.0010000000474974513
2016-07-29,169.4181365966797,107.64351654052734,95.07550048828125,34.7626953125,105.49883270263672,18.996374130249023,62.736820220947266,27.853628158569336,23.74522590637207,1.4014450311660767,63.58123779296875,,108.12458801269531,0.0010000000474974513
2016-07-30,169.4181365966797,107.64351654052734,95.07550048828125,34.7626953125,105.49883270263672,18.996374130249023,62.736820220947266,27.853628158569336,23.74522590637207,1.4014450311660767,63.58123779296875,,108.12458801269531,0.0010000000474974513
2016-07-31,169.4181365966797,107.64351654052734,95.07550048828125,34.7626953125,105.49883270263672,18.996374130249023,62.736820220947266,27.853628158569336,23.74522590637207,1.4014450311660767,63.58123779296875,,108.12458801269531,0.0010000000474974513
